1.0000,-0.0006,-0.0001,-0.0220,-0.0056,-0.0016,-0.0031,-0.0008,-0.0002,-0.0082,-0.0718,-0.0275,-0.0062,-0.0011,-0.0317,-0.0001,-0.0001,-0.0116,-0.0166,-0.0013,-0.0020,-0.0023,-0.0001,-0.0007,-0.0010,-0.0088,-0.0005,-0.0227,-0.0000,-0.0013,-0.0153,-0.0008,-0.0002,-0.0039,-0.0003,-0.0042,-0.0051,-0.0001,-0.0054,-0.0000,-0.0005,-0.0009,-0.0024,-0.0170,-0.0005,-0.0042,-0.0004,-0.0001,-0.0007,-0.0006,-0.0005,-0.0041,-0.0023,-0.0004,-0.0170,-0.0001,-0.0020,-0.0006,-0.0031,-0.0001,-0.0328,-0.0002,-0.0317,-0.0186,-0.0078,-0.1072,-0.0015,-0.0001,-0.0661,-0.0025,-0.0006,-0.0007,-0.0044,-0.0007,-0.0045,-0.0004,-0.0016,-0.0311,-0.0245,-0.0001,-0.0037,-0.0004,-0.0009,-0.0015,-0.0001,-0.0020,-0.0002,-0.0044,-0.0593,-0.0011,-0.0329,-0.0325,-0.0694,-0.0202,-0.0640,-0.0016,-0.0040,-0.0001,-0.0768,-0.0067
-0.0006,1.0000,-0.0042,-0.0004,-0.0006,-0.0014,-0.0008,-0.0545,-0.0581,-0.0384,-0.0008,-0.0009,-0.0001,-0.0033,-0.0004,-0.0467,-0.0018,-0.0100,-0.0007,-0.0018,-0.0019,-0.0260,-0.0014,-0.0964,-0.0023,-0.0006,-0.0298,-0.0009,-0.0689,-0.0014,-0.0041,-0.1946,-0.0014,-0.0044,-0.0189,-0.0015,-0.0018,-0.0032,-0.0071,-0.0005,-0.0006,-0.0112,-0.0150,-0.0006,-0.0004,-0.0004,-0.0001,-0.0001,-0.0081,-0.0002,-0.0007,-0.0022,-0.0020,-0.0628,-0.0025,-0.1260,-0.0395,-0.0041,-0.0053,-0.0004,-0.0051,-0.0036,-0.0002,-0.0002,-0.0006,-0.0005,-0.0006,-0.0035,-0.0001,-0.0007,-0.0002,-0.0001,-0.0014,-0.0008,-0.0009,-0.1089,-0.0004,-0.0008,-0.0013,-0.2025,-0.0001,-0.0084,-0.0053,-0.0310,-0.0568,-0.0046,-0.0019,-0.0032,-0.0002,-0.0005,-0.0020,-0.0048,-0.0000,-0.0000,-0.0003,-0.0003,-0.0517,-0.0002,-0.0034,-0.0005
-0.0001,-0.0042,1.0000,-0.0019,-0.0001,-0.0022,-0.0001,-0.0006,-0.0003,-0.0006,-0.0016,-0.0000,-0.0000,-0.0002,-0.0000,-0.0007,-0.0017,-0.0096,-0.0000,-0.0050,-0.0000,-0.0018,-0.0000,-0.1525,-0.0003,-0.0002,-0.0019,-0.0000,-0.0014,-0.0013,-0.0001,-0.0079,-0.0161,-0.0002,-0.0009,-0.0000,-0.0008,-0.0000,-0.0009,-0.0030,-0.0001,-0.0252,-0.0004,-0.0016,-0.0003,-0.0000,-0.0001,-0.0020,-0.0004,-0.0004,-0.0038,-0.0004,-0.0035,-0.0001,-0.0005,-0.0158,-0.0035,-0.0009,-0.0001,-0.0000,-0.0001,-0.0002,-0.0000,-0.0013,-0.0007,-0.0006,-0.0274,-0.0012,-0.0010,-0.0003,-0.0002,-0.0001,-0.0001,-0.0060,-0.0000,-0.0005,-0.0022,-0.0002,-0.0008,-0.0010,-0.0000,-0.0304,-0.0002,-0.0008,-0.0015,-0.0070,-0.0015,-0.0000,-0.0013,-0.0005,-0.0003,-0.0001,-0.0000,-0.0000,-0.0000,-0.0000,-0.0190,-0.0000,-0.0094,-0.0001
-0.0220,-0.0004,-0.0019,1.0000,-0.0001,-0.0001,-0.0011,-0.0003,-0.0000,-0.0010,-0.0107,-0.0003,-0.0009,-0.0001,-0.0001,-0.0000,-0.0001,-0.0063,-0.0041,-0.0189,-0.0001,-0.0002,-0.0000,-0.0065,-0.0003,-0.0010,-0.0174,-0.0002,-0.0001,-0.0003,-0.0004,-0.0022,-0.0043,-0.0008,-0.0001,-0.0004,-0.0002,-0.0000,-0.0031,-0.0001,-0.0001,-0.0015,-0.0022,-0.0327,-0.0003,-0.0006,-0.0000,-0.0003,-0.0004,-0.0004,-0.0030,-0.0003,-0.0009,-0.0002,-0.0028,-0.0003,-0.0014,-0.0175,-0.0039,-0.0001,-0.0042,-0.0001,-0.1460,-0.0003,-0.0004,-0.0107,-0.0083,-0.0049,-0.0096,-0.0015,-0.0002,-0.0000,-0.0058,-0.5846,-0.0009,-0.0007,-0.0000,-0.0053,-0.0054,-0.0000,-0.0001,-0.0010,-0.0001,-0.0001,-0.0001,-0.0111,-0.0001,-0.0001,-0.0013,-0.0000,-0.0002,-0.0037,-0.0008,-0.0038,-0.0003,-0.0005,-0.0044,-0.0000,-0.0507,-0.0008
-0.0056,-0.0006,-0.0001,-0.0001,1.0000,-0.0043,-0.0010,-0.0021,-0.0001,-0.0013,-0.0005,-0.0058,-0.0000,-0.0000,-0.0010,-0.0014,-0.0003,-0.0002,-0.0001,-0.0002,-0.0434,-0.0016,-0.0001,-0.0002,-0.0002,-0.0000,-0.0005,-0.0141,-0.0000,-0.0001,-0.0004,-0.0041,-0.0001,-0.0009,-0.0066,-0.0005,-0.0001,-0.0005,-0.0001,-0.0000,-0.0001,-0.0066,-0.0002,-0.0037,-0.0000,-0.0000,-0.0000,-0.0001,-0.0123,-0.0001,-0.0001,-0.0450,-0.0007,-0.0002,-0.0119,-0.0001,-0.0006,-0.0001,-0.0015,-0.0000,-0.0037,-0.0000,-0.0002,-0.0002,-0.0019,-0.0097,-0.0000,-0.0000,-0.0010,-0.0006,-0.0001,-0.0001,-0.0005,-0.0002,-0.0000,-0.0000,-0.0221,-0.0062,-0.0015,-0.0001,-0.0000,-0.0006,-0.0020,-0.0000,-0.0000,-0.0606,-0.0000,-0.0001,-0.0008,-0.0001,-0.7289,-0.0009,-0.0002,-0.0000,-0.0005,-0.0001,-0.0003,-0.0007,-0.0008,-0.0000
-0.0016,-0.0014,-0.0022,-0.0001,-0.0043,1.0000,-0.0022,-0.0254,-0.0003,-0.0001,-0.0159,-0.0033,-0.0001,-0.0039,-0.0340,-0.0008,-0.0375,-0.0077,-0.0008,-0.0011,-0.0037,-0.1605,-0.0225,-0.0005,-0.0039,-0.0010,-0.0002,-0.0006,-0.0001,-0.0009,-0.0009,-0.0012,-0.0031,-0.0000,-0.0994,-0.0004,-0.0073,-0.0007,-0.0026,-0.0004,-0.0042,-0.0033,-0.0000,-0.0151,-0.0011,-0.0001,-0.0012,-0.0045,-0.0119,-0.0017,-0.0014,-0.0193,-0.0022,-0.0001,-0.0322,-0.0003,-0.0011,-0.0003,-0.0001,-0.0001,-0.0079,-0.0019,-0.0001,-0.0660,-0.0031,-0.0009,-0.0006,-0.0001,-0.0022,-0.0003,-0.1402,-0.0012,-0.0004,-0.0002,-0.0013,-0.0003,-0.0426,-0.0013,-0.0009,-0.0003,-0.0002,-0.0061,-0.0123,-0.0033,-0.0001,-0.0042,-0.0008,-0.0012,-0.0062,-0.0056,-0.0073,-0.0007,-0.0007,-0.0007,-0.0009,-0.0000,-0.0003,-0.0009,-0.0028,-0.0013
-0.0031,-0.0008,-0.0001,-0.0011,-0.0010,-0.0022,1.0000,-0.1075,-0.0003,-0.0010,-0.0039,-0.0010,-0.0010,-0.0024,-0.0002,-0.0004,-0.0075,-0.0538,-0.0011,-0.0078,-0.0145,-0.0044,-0.0001,-0.0003,-0.0020,-0.0001,-0.0227,-0.0001,-0.0000,-0.0001,-0.0003,-0.0009,-0.0038,-0.0002,-0.0013,-0.4535,-0.0000,-0.0001,-0.0003,-0.0000,-0.0001,-0.0010,-0.0001,-0.0625,-0.0001,-0.0006,-0.0000,-0.0004,-0.0056,-0.0001,-0.0007,-0.0464,-0.0048,-0.0012,-0.0025,-0.0002,-0.0001,-0.0002,-0.0012,-0.0013,-0.0054,-0.0088,-0.0026,-0.0001,-0.0000,-0.0003,-0.0002,-0.0000,-0.0001,-0.0072,-0.0021,-0.0000,-0.0003,-0.0004,-0.0022,-0.0017,-0.0014,-0.0019,-0.0002,-0.0000,-0.0025,-0.0000,-0.0139,-0.0004,-0.0000,-0.0151,-0.0000,-0.0109,-0.0062,-0.0000,-0.0005,-0.0011,-0.0003,-0.0003,-0.0001,-0.0000,-0.0010,-0.0001,-0.0003,-0.0032
-0.0008,-0.0545,-0.0006,-0.0003,-0.0021,-0.0254,-0.1075,1.0000,-0.0142,-0.0027,-0.0026,-0.0049,-0.0006,-0.0128,-0.0014,-0.0077,-0.1417,-0.0164,-0.0048,-0.0061,-0.0866,-0.0844,-0.0091,-0.0043,-0.0110,-0.0002,-0.0505,-0.0003,-0.0002,-0.0004,-0.0032,-0.0134,-0.0212,-0.0004,-0.1497,-0.0513,-0.0002,-0.0014,-0.0057,-0.0006,-0.0022,-0.0115,-0.0004,-0.0210,-0.0007,-0.0006,-0.0000,-0.0015,-0.0711,-0.0003,-0.0039,-0.0585,-0.0046,-0.0070,-0.0077,-0.0048,-0.0015,-0.0015,-0.0068,-0.0020,-0.0159,-0.1254,-0.0005,-0.0002,-0.0003,-0.0003,-0.0002,-0.0008,-0.0000,-0.0037,-0.0069,-0.0000,-0.0010,-0.0005,-0.0032,-0.0171,-0.0015,-0.0025,-0.0002,-0.0009,-0.0008,-0.0020,-0.0818,-0.0037,-0.0007,-0.0235,-0.0001,-0.0239,-0.0006,-0.0002,-0.0026,-0.0026,-0.0003,-0.0001,-0.0001,-0.0000,-0.0031,-0.0020,-0.0007,-0.0014
-0.0002,-0.0581,-0.0003,-0.0000,-0.0001,-0.0003,-0.0003,-0.0142,1.0000,-0.0152,-0.0002,-0.0005,-0.0006,-0.0091,-0.0010,-0.0010,-0.0079,-0.0007,-0.0012,-0.0003,-0.0008,-0.0039,-0.0044,-0.0092,-0.0003,-0.0003,-0.0009,-0.0007,-0.0015,-0.0019,-0.0079,-0.0016,-0.0011,-0.0127,-0.0017,-0.0033,-0.0003,-0.0023,-0.0182,-0.0047,-0.0111,-0.0030,-0.0047,-0.0002,-0.0043,-0.0099,-0.0008,-0.0007,-0.0008,-0.0010,-0.0012,-0.0015,-0.0242,-0.0007,-0.0002,-0.0676,-0.0103,-0.0003,-0.0053,-0.0189,-0.0003,-0.0295,-0.0003,-0.0000,-0.0025,-0.0001,-0.0003,-0.0013,-0.0000,-0.0027,-0.0001,-0.0001,-0.0000,-0.0000,-0.0005,-0.0018,-0.0007,-0.0004,-0.0001,-0.0452,-0.0003,-0.0017,-0.0094,-0.0095,-0.0333,-0.0001,-0.0001,-0.0516,-0.0002,-0.0004,-0.0005,-0.0007,-0.0001,-0.0000,-0.0003,-0.0012,-0.0143,-0.0099,-0.0002,-0.0004
-0.0082,-0.0384,-0.0006,-0.0010,-0.0013,-0.0001,-0.0010,-0.0027,-0.0152,1.0000,-0.0024,-0.0015,-0.0014,-0.0024,-0.0002,-0.0017,-0.0002,-0.0052,-0.0006,-0.0004,-0.0050,-0.0004,-0.0001,-0.0088,-0.0058,-0.0004,-0.0063,-0.0106,-0.0007,-0.0044,-0.0366,-0.0030,-0.0005,-0.1163,-0.0002,-0.0049,-0.0001,-0.0014,-0.0006,-0.0007,-0.0001,-0.0112,-0.0603,-0.0004,-0.0000,-0.0010,-0.0000,-0.0000,-0.0013,-0.0000,-0.0006,-0.0061,-0.0009,-0.0574,-0.0006,-0.0104,-0.0041,-0.0008,-0.0245,-0.0015,-0.0008,-0.0011,-0.0002,-0.0002,-0.0003,-0.0198,-0.0011,-0.0002,-0.0002,-0.0401,-0.0000,-0.0001,-0.0050,-0.0001,-0.0001,-0.0238,-0.0005,-0.0056,-0.0008,-0.0013,-0.0006,-0.0008,-0.0015,-0.0039,-0.0200,-0.0015,-0.0001,-0.0014,-0.0012,-0.0003,-0.0105,-0.0194,-0.0001,-0.0000,-0.0005,-0.0005,-0.0540,-0.0001,-0.0014,-0.0005
